age0018_p_ta,age65pl_p_ta,age85pl_p_ta,asian_p_ta,avg_faminc_ta,avghhinc_ta,black_p_ta,boomer_p_ta,com0002_p_ta,com0205_p_ta,com0508_p_ta,com0811_p_ta,com12pl_p_ta,crime_total_index_ta,daypop_dens_ta,disposable_inc_avg_ta,dtpop_children_at_home_p_ta,dtpop_homemakers_p_ta,dtpop_retired_disabled_p_ta,dtpop_students_9th_12th_p_ta,dtpop_students_p_ta,dtpop_students_post_secondary_p_ta,dtpop_students_prek_8th_p_ta,dtpop_ta,dtpop_unemployed_p_ta,dtpop_work_at_home_p_ta,edu_9to12_p_ta,edu_assocdeg_p_ta,edu_bach_p_ta,edu_bachplus_female_p_ta,edu_bachplus_male_p_ta,edu_bachplus_p_ta,edu_doctorate_p_ta,edu_highsch_p_ta,edu_lt9_p_ta,edu_master_p_ta,edu_profdeg_p_ta,edu_somecollege_p_ta,emp_accommodation_foodserv_p_ta,emp_admin_support_p_ta,emp_arts_entertainment_p_ta,emp_construction_p_ta,emp_educ_services_p_ta,emp_finance_insurance_p_ta,emp_healthcare_social_assistance_p_ta,emp_information_p_ta,emp_management_p_ta,emp_manfacturing_p_ta,emp_military_ta,emp_mining_p_ta,emp_other_p_ta,emp_p_ta,emp_professional_scientific_p_ta,emp_publicadmin_p_ta,emp_realestate_rentlease_p_ta,emp_retail_trade_p_ta,emp_transportation_storage_p_ta,emp_unknown_ta,emp_utilities_p_ta,emp_wholesale_trade_p_ta,empcy_ta,gdp_ta,genx_p_ta,genz_p_ta,gq_college_p_ta,gq_military_p_ta,gq_other_p_ta,hh_0vehicle_p_ta,hh_1pers_p_ta,hh_1vehicle_p_ta,hh_2pers_p_ta,hh_2vehicle_p_ta,hh_3pers_p_ta,hh_3vehicle_p_ta,hh_4pers_p_ta,hh_4vehicle_p_ta,hh_5pers_p_ta,hh_5vehicle_p_ta,hh_6pers_p_ta,hh_7pers_p_ta,hh_dens_ta,hh_inc_gt_500k_p_ta,hh_inc_gt_75k_p_ta,hh_inc_lt_75k_p_ta,hh_type_1pers_p_ta,hh_type_fam_p_ta,hh_type_female_child_p_ta,hh_type_female_nochild_p_ta,hh_type_female_p_ta,hh_type_male_child_p_ta,hh_type_male_nochild_p_ta,hh_type_male_p_ta,hh_type_married_child_p_ta,hh_type_married_nochild_p_ta,hh_type_married_p_ta,hh_type_nonfam_p_ta,hhcy_ta,hhgrfypy_ta,hhgrpycy_ta,hhinc100pl_p_ta,hhinc150pl_p_ta,hhinc30lt_p_ta,hispanic_p_ta,hu_ownerocc_ta,hu_renterocc_ta,hu_vacant_ta,medhhinc_1mi,medhhinc_dma,medhhinc_ta,medsalcy_ta,millenial_p_ta,mortgage_avgrisk_ta,occ_bc_p_ta,occ_military_p_ta,occ_unclassified_p_ta,occ_wc_p_ta,occhu_ta,other_p_ta,percapita_inc_ta,pop5y_cagr_ta,pop_dens_ta,pop_migration_ta,pop_seasonal_ta,pop_transient_ta,popcy_ta,popgr10cn_ta,popgrfy_ta,popgrpy_ta,poverty_inpoverty_p_ta,spend_breakfastbrunch_ta,spend_dinner_ta,spend_foodbev_ta,spend_lunch_ta,store_num,wealth_hhavg_ta,wealth_hhtotal_ta,white_p_ta
0.2347,0.1287,0.0064,0.0318,128560.0,129475.0,0.1138,0.2285,0.0393,0.0781,0.105,0.1225,0.6542,46.0,1064.3751,101218.0,0.2585,0.1336,0.1399,0.0087,0.1215,0.0987,0.0141,85950.0,0.0163,0.0956,0.0301,0.1028,0.3609,0.2818,0.2748,0.5566,0.0256,0.1214,0.0185,0.1417,0.0285,0.1707,0.0467,0.029,0.0253,0.0883,0.1575,0.0232,0.2182,0.0215,0.0034,0.0673,0.0,0.0024,0.0348,0.2346,0.044,0.0568,0.0172,0.1179,0.0268,0.003,0.0,0.012,20160.0,9042984.0,0.217,0.1911,0.0,0.0,0.7143,0.0153,0.1598,0.1932,0.3065,0.5155,0.1919,0.194,0.2156,0.0608,0.087,0.0211,0.0275,0.0118,484.4238,0.0279,0.7387,0.2613,0.1598,0.7985,0.0555,0.0291,0.0846,0.0258,0.0078,0.0336,0.3664,0.3139,0.6803,0.0417,39118.0,11.414,14.6045,0.553,0.3131,0.0895,0.0775,30007.0,9111.0,1964.0,128939.0,66003.0,109727.1721,48694.79,0.1517,3.159,0.5924,0.0,0.0045,0.4031,39118.0,0.0311,44569.83,0.027845,1407.4024,5455.0,254.0,319.0,113650.0,88.7514,11.4735,14.7198,0.0443,11787013.0,69708950.0,414617269.0,38896856.0,SK 1662,271973.0,39118.0,0.7457
0.202,0.04,0.0022,0.1472,124300.0,104637.0,0.3239,0.0745,0.1818,0.2308,0.1117,0.1507,0.3247,227.0,10332.4558,78835.0,0.0917,0.1291,0.0249,0.0026,0.217,0.2096,0.0048,69590.0,0.0052,0.0338,0.0313,0.0369,0.4115,0.3274,0.3614,0.6887,0.0316,0.1004,0.0114,0.2097,0.0359,0.1312,0.0558,0.0734,0.0335,0.0448,0.2039,0.0179,0.12,0.0441,0.0078,0.0746,0.0,0.0017,0.0389,0.4982,0.138,0.0258,0.0227,0.0756,0.0101,0.0013,0.0036,0.0062,34672.0,4157049.0,0.1694,0.3262,0.9418,0.0,0.0552,0.123,0.545,0.5664,0.2807,0.2638,0.0926,0.0297,0.0493,0.0133,0.0184,0.0037,0.0089,0.0052,2101.7475,0.0225,0.5427,0.4573,0.545,0.2476,0.0354,0.0159,0.0513,0.0066,0.015,0.0216,0.0523,0.1224,0.1747,0.2075,14155.0,10.1885,12.3799,0.363,0.2067,0.2109,0.0509,4660.0,9495.0,3755.0,72277.0,70970.0,71560.8048,51579.09,0.2346,2.9984,0.5952,0.0,0.0016,0.4032,14155.0,0.0266,47759.44,0.018055,4942.2386,40.0,160.0,1590.0,33286.0,26.3767,7.9006,9.3597,0.1579,2306597.0,13138379.0,82117886.0,7481807.0,SK 0860,219995.0,14155.0,0.4514
0.291,0.0765,0.0033,0.1125,61834.0,62541.0,0.2138,0.1509,0.0635,0.1527,0.1336,0.163,0.486,123.0,4088.9137,51254.0,0.2272,0.1544,0.0666,0.006,0.0705,0.0513,0.0132,60921.0,0.0115,0.0162,0.1015,0.0875,0.1318,0.1011,0.0832,0.1843,0.0047,0.2717,0.1958,0.0367,0.0111,0.1592,0.0747,0.0801,0.0143,0.0696,0.0745,0.0354,0.0904,0.0453,0.0031,0.0897,0.0,0.0059,0.0456,0.4536,0.058,0.0341,0.0246,0.178,0.0454,0.0041,0.0001,0.025,27631.0,2830738.0,0.2311,0.1696,0.0,0.0,0.1118,0.0595,0.2182,0.3807,0.2269,0.3845,0.1647,0.1137,0.1533,0.0455,0.1091,0.0161,0.0581,0.0696,1239.7428,0.0019,0.3751,0.6249,0.2182,0.7173,0.1211,0.0685,0.1896,0.0251,0.04,0.0651,0.2653,0.1972,0.4626,0.0644,18471.0,7.8536,4.5747,0.1473,0.0463,0.2633,0.5222,8132.0,10339.0,2106.0,43122.0,70970.0,49485.4798,45925.42,0.2077,3.5943,0.7096,0.0,0.0058,0.2847,18471.0,0.0203,19252.05,0.008869,4033.9463,-305.0,185.0,2309.0,60102.0,9.4021,7.7959,4.514,0.1758,5606368.0,29501279.0,191626620.0,17170139.0,SK 1479,192499.0,18471.0,0.1311
0.2168,0.1597,0.0105,0.0444,129819.0,128395.0,0.0899,0.2441,0.1197,0.2488,0.2101,0.0938,0.3253,101.0,1282.0061,100891.0,0.2343,0.1142,0.1743,0.0078,0.0841,0.0635,0.0129,37541.0,0.0144,0.0935,0.0398,0.0874,0.3246,0.2567,0.2547,0.5114,0.0102,0.1787,0.0099,0.1473,0.0293,0.1728,0.0667,0.0525,0.0347,0.0447,0.1297,0.0466,0.2125,0.0136,0.0,0.0754,0.0,0.0,0.0588,0.2852,0.0304,0.0168,0.0177,0.1372,0.0432,0.0025,0.0095,0.0068,10707.0,3569333.0,0.2101,0.1777,0.0,0.0,0.0,0.027,0.2082,0.2825,0.3377,0.4637,0.1863,0.1616,0.1759,0.0461,0.0663,0.019,0.0181,0.0075,631.2533,0.0269,0.7345,0.2655,0.2082,0.7561,0.0556,0.0253,0.0809,0.0162,0.0132,0.0294,0.316,0.3298,0.6458,0.0357,18485.0,13.0499,17.8144,0.5412,0.3,0.0794,0.0628,14126.0,4359.0,1232.0,106494.0,64661.0,107615.8622,44679.94,0.1503,3.1175,0.6504,0.0,0.0025,0.3471,18485.0,0.0226,48579.15,0.033402,1668.4076,1503.0,186.0,658.0,48856.0,99.2701,13.0777,17.8545,0.0379,4556724.0,26779576.0,169783298.0,14814733.0,SK 1176,267799.0,18485.0,0.7804
0.2287,0.1899,0.0181,0.0129,71807.0,64481.0,0.0369,0.235,0.0954,0.1993,0.1384,0.0622,0.5039,120.0,713.3515,53723.0,0.2265,0.157,0.2086,0.0054,0.064,0.0454,0.0132,54798.0,0.0105,0.0187,0.0994,0.0734,0.1338,0.11,0.0901,0.2001,0.0093,0.3491,0.047,0.0456,0.0113,0.2312,0.0655,0.0356,0.0175,0.0358,0.0912,0.0265,0.264,0.0123,0.0012,0.032,0.0,0.0,0.0704,0.3148,0.0237,0.0458,0.0209,0.2073,0.036,0.0023,0.0024,0.0078,17248.0,3111090.0,0.1852,0.1355,0.0,0.0,0.0344,0.0571,0.2821,0.3229,0.3342,0.4037,0.169,0.1498,0.1264,0.0451,0.0558,0.0213,0.0205,0.012,354.5053,0.004,0.3856,0.6144,0.2821,0.6622,0.0632,0.0774,0.1406,0.024,0.03,0.054,0.1633,0.3043,0.4677,0.0556,27232.0,2.7507,2.08,0.1822,0.0565,0.2822,0.0331,18486.0,8746.0,2925.0,43165.0,54511.0,49513.1781,41507.73,0.183,3.0379,0.6354,0.0,0.0032,0.3613,27232.0,0.0264,26200.79,0.004311,882.0187,577.0,155.0,1556.0,67755.0,10.0236,2.8188,2.1741,0.1298,6422219.0,34023797.0,218309148.0,19719456.0,SK 1572,220087.0,27232.0,0.8908
0.2967,0.1203,0.0094,0.0906,99303.0,98209.0,0.1212,0.1643,0.1913,0.3547,0.2169,0.068,0.1676,209.0,10654.5483,72348.0,0.1737,0.0589,0.0856,0.0031,0.0508,0.0367,0.011,87435.0,0.014,0.0287,0.0446,0.0591,0.3017,0.2419,0.2564,0.4983,0.0129,0.1343,0.1009,0.1344,0.0492,0.1628,0.0578,0.0746,0.0314,0.0436,0.039,0.0557,0.194,0.0315,0.0084,0.0435,0.0,0.0189,0.0563,0.5883,0.1134,0.0199,0.0319,0.1355,0.0246,0.0048,0.0039,0.0108,51434.0,8743917.0,0.2477,0.1033,0.0,0.0,0.0,0.0903,0.4569,0.5356,0.2889,0.3038,0.1127,0.0586,0.0794,0.0093,0.0362,0.0024,0.0153,0.0106,3903.8631,0.0202,0.467,0.533,0.4569,0.459,0.0465,0.0395,0.086,0.0129,0.0347,0.0476,0.1601,0.1654,0.3255,0.0841,32037.0,2.7725,-0.3869,0.2895,0.1588,0.2416,0.3611,10188.0,21848.0,3687.0,65368.0,72903.0,57734.0901,47531.45,0.1915,2.696,0.6395,0.0,0.0051,0.3554,32037.0,0.0279,48025.86,-0.000936,8028.7034,-619.0,329.0,758.0,65887.0,18.5675,2.7104,-0.4671,0.1498,6173141.0,34314735.0,212823718.0,19167132.0,SK 0265,215900.0,32037.0,0.3992
0.2291,0.1348,0.0071,0.0451,100320.0,97347.0,0.1261,0.2231,0.0433,0.1823,0.1534,0.0634,0.557,115.0,1027.8376,82209.0,0.2367,0.1083,0.1445,0.0062,0.0765,0.0568,0.0134,40846.0,0.0223,0.0709,0.029,0.082,0.2769,0.2122,0.1897,0.4019,0.0233,0.2241,0.0174,0.0849,0.0168,0.2457,0.0636,0.0278,0.0193,0.0258,0.0932,0.032,0.317,0.0045,0.0,0.0366,0.0,0.0,0.0529,0.3409,0.0264,0.0215,0.0495,0.2043,0.0198,0.0027,0.0,0.0025,13924.0,3127838.0,0.2034,0.1564,0.0,0.0,1.0,0.0172,0.1918,0.2366,0.3287,0.4852,0.1896,0.171,0.1771,0.0549,0.0765,0.035,0.0244,0.012,469.2533,0.0098,0.6327,0.3673,0.1918,0.7592,0.0435,0.0424,0.0859,0.0158,0.0378,0.0536,0.2671,0.3526,0.6197,0.049,18648.0,17.3398,21.6717,0.3823,0.1643,0.1045,0.0408,13333.0,5315.0,982.0,56152.0,63736.0,82479.8491,45980.58,0.1942,3.6083,0.6105,0.0,0.0029,0.3865,18648.0,0.0284,35086.57,0.041302,1302.9317,1991.0,30.0,272.0,51779.0,46.3998,17.6856,22.429,0.0562,4806508.0,27387726.0,178736242.0,15591391.0,SK 1044,247465.0,18648.0,0.7596
0.1941,0.2026,0.0232,0.0239,91831.0,82722.0,0.088,0.2489,0.1649,0.2942,0.1458,0.047,0.3472,106.0,2029.6214,66636.0,0.1248,0.0865,0.144,0.0034,0.0541,0.0437,0.0071,89592.0,0.0153,0.028,0.0729,0.0974,0.1723,0.138,0.1307,0.2687,0.0106,0.3577,0.0352,0.0745,0.0113,0.1681,0.0489,0.0424,0.0284,0.0464,0.0583,0.0253,0.2551,0.0184,0.0,0.142,0.0,0.0018,0.0572,0.5472,0.0387,0.0234,0.0288,0.1594,0.0102,0.0012,0.0028,0.0094,49023.0,4823726.0,0.1859,0.1404,0.0383,0.0,0.1007,0.079,0.2808,0.3387,0.3598,0.3818,0.1563,0.142,0.1238,0.0413,0.0497,0.0173,0.0191,0.0105,624.8428,0.0091,0.5121,0.4879,0.2808,0.6451,0.0891,0.0505,0.1396,0.019,0.0139,0.0329,0.1773,0.2953,0.4726,0.074,27582.0,1.9325,1.4678,0.2841,0.1266,0.2302,0.1182,19088.0,8494.0,1446.0,62785.0,69069.0,65295.5281,44791.75,0.1896,2.6575,0.6655,0.0,0.0017,0.3328,27582.0,0.0329,33573.72,0.002861,1591.3424,969.0,221.0,576.0,70245.0,16.5305,1.8617,1.4386,0.1157,6382936.0,35093616.0,211028904.0,20067872.0,SK 1073,232236.0,27582.0,0.737
0.2331,0.1655,0.0072,0.0032,81643.0,74782.0,0.9103,0.2484,0.0135,0.0446,0.0822,0.2048,0.6543,149.0,1501.8576,62185.0,0.2715,0.1483,0.2111,0.0064,0.0729,0.0509,0.0156,41240.0,0.0287,0.0489,0.0566,0.0935,0.1935,0.1982,0.1171,0.3152,0.0182,0.2771,0.02,0.0883,0.0152,0.2375,0.066,0.0416,0.0661,0.0453,0.1478,0.046,0.1214,0.03,0.0,0.0167,0.0,0.0,0.0873,0.2187,0.0495,0.0559,0.0198,0.1774,0.0114,0.0019,0.0054,0.0071,9019.0,2616388.0,0.1776,0.1418,0.0,0.0,0.1451,0.0624,0.2401,0.3472,0.2782,0.3318,0.1971,0.1606,0.1475,0.0656,0.0777,0.0324,0.035,0.0244,775.3285,0.0058,0.4793,0.5207,0.2401,0.7061,0.0971,0.1445,0.2416,0.0325,0.0428,0.0753,0.1122,0.277,0.3892,0.0538,21290.0,3.8886,2.9122,0.2416,0.0885,0.2059,0.0272,15597.0,5693.0,2450.0,65106.0,70970.0,61741.117,45812.03,0.1944,3.3878,0.648,0.0,0.0052,0.3468,21290.0,0.0252,27004.62,0.005905,2152.6747,620.0,35.0,61.0,59111.0,14.0061,3.9752,2.9876,0.1162,5606105.0,30722121.0,197516298.0,17748527.0,SK 0718,234712.0,21290.0,0.0341
0.2229,0.1786,0.0123,0.0247,105568.0,91644.0,0.0832,0.2414,0.1564,0.4419,0.162,0.0969,0.1418,192.0,4832.1454,70329.0,0.1582,0.0636,0.141,0.0031,0.1036,0.0908,0.0096,54733.0,0.0096,0.0372,0.0293,0.0601,0.2936,0.2825,0.2507,0.5333,0.0343,0.1717,0.0159,0.1526,0.0528,0.1896,0.0875,0.0293,0.0257,0.0463,0.0661,0.0388,0.2696,0.0088,0.0138,0.047,0.0,0.0074,0.0801,0.4868,0.0661,0.0336,0.03,0.1173,0.0241,0.0014,0.0013,0.0057,26643.0,4279213.0,0.2028,0.1196,0.5776,0.0,0.0774,0.0743,0.4032,0.423,0.3483,0.3754,0.1285,0.1016,0.081,0.0211,0.0273,0.0046,0.0074,0.0044,2029.7959,0.013,0.5146,0.4854,0.4032,0.4768,0.0399,0.0452,0.0851,0.014,0.0188,0.0328,0.1285,0.2305,0.359,0.12,22991.0,1.2675,0.0714,0.3056,0.1562,0.205,0.0316,13751.0,9240.0,1712.0,79827.0,60743.0,66183.428,44644.96,0.189,2.8386,0.6225,0.0,0.0014,0.376,22991.0,0.0243,44751.04,8.4e-05,4296.1791,-4.0,283.0,3.0,48662.0,-5.17,1.2055,0.0422,0.1017,4432349.0,24389174.0,154619752.0,13881865.0,SK 0241,242611.0,22991.0,0.8362
0.2427,0.1686,0.0159,0.0062,65822.0,61539.0,0.4193,0.2111,0.1768,0.2666,0.1371,0.0479,0.3707,133.0,342.6258,50283.0,0.1588,0.1404,0.1221,0.0044,0.0531,0.0398,0.009,41718.0,0.0139,0.0044,0.0728,0.0966,0.1256,0.1252,0.0975,0.2227,0.0062,0.3019,0.0508,0.0702,0.0207,0.2552,0.0564,0.0152,0.0149,0.0449,0.0555,0.0364,0.2365,0.0224,0.0,0.117,0.0,0.0061,0.0569,0.5072,0.0475,0.0312,0.0496,0.17,0.0142,0.001,0.0083,0.0106,21160.0,1585667.0,0.1737,0.1641,0.0257,0.0,0.2462,0.0651,0.2729,0.4133,0.3091,0.3384,0.166,0.1151,0.1286,0.0543,0.0684,0.0137,0.0299,0.025,104.0309,0.0066,0.3254,0.6746,0.2729,0.6972,0.1465,0.064,0.2105,0.0129,0.0376,0.0505,0.1578,0.2784,0.4362,0.0299,12667.0,1.2483,0.5925,0.1608,0.0656,0.3638,0.0594,8112.0,4554.0,1547.0,41207.0,47019.0,40272.5616,40838.77,0.2003,2.1988,0.6475,0.0,0.0033,0.3492,12667.0,0.0106,23307.23,0.001123,278.8068,27.0,201.0,648.0,33947.0,3.7483,1.2219,0.563,0.237,3060871.0,16073756.0,100420919.0,9353279.0,SK 1390,216310.0,12667.0,0.5045
0.1802,0.2873,0.0413,0.0287,89854.0,79158.0,0.0918,0.3023,0.1163,0.2709,0.2528,0.147,0.2119,117.0,4038.877,65315.0,0.1549,0.0858,0.2766,0.0036,0.0398,0.0269,0.0092,55579.0,0.013,0.0436,0.0537,0.0988,0.2122,0.1595,0.1502,0.3098,0.0089,0.2917,0.0275,0.0655,0.0232,0.2185,0.0855,0.0201,0.0245,0.0274,0.0536,0.0714,0.2259,0.0132,0.0012,0.105,0.0,0.0003,0.0874,0.3864,0.0491,0.0333,0.0197,0.167,0.0059,0.0018,0.0017,0.0049,21477.0,3746851.0,0.1595,0.101,0.034,0.0,0.2431,0.1084,0.3828,0.4591,0.3529,0.327,0.1307,0.0813,0.081,0.02,0.0327,0.0042,0.0128,0.0072,1975.4806,0.0108,0.4517,0.5483,0.3828,0.5271,0.0397,0.0596,0.0993,0.018,0.0249,0.0429,0.0895,0.2954,0.3849,0.0901,27185.0,-0.558,-1.116,0.239,0.1078,0.2425,0.0769,18586.0,8599.0,5486.0,61537.0,60197.0,57446.4758,44751.23,0.157,3.0904,0.6375,0.0,0.0022,0.3603,27185.0,0.0273,37406.55,-0.002258,4258.647,494.0,924.0,655.0,58604.0,-2.5837,-0.56,-1.1241,0.1213,5457479.0,29185546.0,194248768.0,16835866.0,SK 1000,236964.0,27185.0,0.7753
0.2322,0.141,0.006,0.1178,120183.0,136107.0,0.0501,0.2507,0.0483,0.0688,0.0907,0.1332,0.6583,68.0,3459.736,97607.0,0.2428,0.1576,0.1402,0.0063,0.0688,0.0489,0.0136,64559.0,0.0254,0.0604,0.0152,0.0836,0.3165,0.2428,0.2659,0.5086,0.0359,0.1459,0.0292,0.1331,0.0232,0.2174,0.0899,0.0252,0.0454,0.0358,0.1421,0.0393,0.2383,0.0124,0.0005,0.0424,0.0,0.0009,0.0735,0.3047,0.039,0.0263,0.0211,0.1211,0.0275,0.0054,0.0052,0.0074,19673.0,7529824.0,0.1788,0.1599,0.0,0.0,1.0,0.033,0.1616,0.2636,0.2829,0.4717,0.2031,0.1604,0.2122,0.0636,0.0942,0.0077,0.0307,0.0152,1466.9221,0.0226,0.6982,0.3018,0.1616,0.8073,0.0617,0.0498,0.1115,0.0172,0.0174,0.0346,0.371,0.2902,0.6612,0.0311,27373.0,5.8426,2.8961,0.4955,0.2759,0.0923,0.2182,20294.0,7079.0,835.0,75733.0,72903.0,99224.687,45390.76,0.1857,2.7095,0.6046,0.0,0.006,0.3895,27373.0,0.0295,45968.39,0.006477,4343.786,231.0,125.0,327.0,81056.0,46.575,6.1398,3.2808,0.0676,7846468.0,46095351.0,276625659.0,25485777.0,SK 0086,263363.0,27373.0,0.5845
0.2025,0.2063,0.0221,0.0104,83985.0,74695.0,0.0444,0.2643,0.0999,0.1457,0.1327,0.1296,0.4916,82.0,3289.5409,61317.0,0.1816,0.1269,0.2011,0.0043,0.0535,0.0387,0.0106,73182.0,0.0135,0.0258,0.0702,0.0939,0.1251,0.1013,0.0892,0.1905,0.006,0.3386,0.0261,0.0494,0.01,0.2808,0.0956,0.0434,0.0234,0.0314,0.0623,0.0375,0.2099,0.0154,0.0,0.051,0.0,0.0005,0.0708,0.3976,0.0495,0.0934,0.0158,0.1699,0.0133,0.0042,0.0019,0.009,29097.0,4915668.0,0.1828,0.1228,0.0,0.0,0.1732,0.0787,0.3139,0.3853,0.3225,0.3747,0.1629,0.1124,0.1229,0.0349,0.0515,0.0141,0.0178,0.0083,1529.7267,0.0067,0.4668,0.5332,0.3139,0.6177,0.0624,0.0579,0.1203,0.0251,0.0311,0.0562,0.1418,0.2994,0.4412,0.0684,34032.0,-0.6418,-0.1735,0.248,0.0885,0.2342,0.0676,24262.0,9769.0,2414.0,57229.0,65760.0,59661.7777,46500.41,0.1856,2.5883,0.6335,0.0,0.0051,0.3614,34032.0,0.0211,31580.35,-0.000273,3653.9746,-346.0,440.0,263.0,81290.0,-4.444,-0.6195,-0.1366,0.1171,7663396.0,41434087.0,285939214.0,23956552.0,SK 1854,227183.0,34032.0,0.8565
0.214,0.1225,0.0105,0.0271,83160.0,78992.0,0.1866,0.1714,0.0932,0.2491,0.0661,0.0376,0.5528,129.0,2342.309,62795.0,0.1652,0.1162,0.0993,0.005,0.258,0.2443,0.0086,83488.0,0.0136,0.0303,0.0667,0.0834,0.2267,0.1813,0.1718,0.3531,0.0226,0.2389,0.0326,0.0898,0.014,0.2252,0.0663,0.0281,0.0113,0.0185,0.1284,0.0466,0.2824,0.0197,0.0042,0.0368,0.0,0.0008,0.0615,0.3174,0.048,0.0518,0.04,0.1298,0.0203,0.003,0.0003,0.002,26503.0,4053541.0,0.1576,0.239,0.7955,0.0,0.0248,0.0594,0.2913,0.3283,0.3234,0.3961,0.1698,0.15,0.1381,0.0514,0.05,0.0148,0.0164,0.011,792.8804,0.0091,0.421,0.579,0.2913,0.5542,0.0966,0.0521,0.1487,0.0188,0.0215,0.0403,0.1532,0.212,0.3652,0.1546,28261.0,7.4503,2.7777,0.2228,0.1007,0.2509,0.0858,13862.0,14399.0,2396.0,52635.0,63736.0,53969.6868,46825.75,0.2141,3.5258,0.5799,0.0,0.0031,0.417,28261.0,0.032,31452.65,0.005208,2033.2481,897.0,75.0,0.0,72472.0,21.6375,7.0934,2.6314,0.175,6165688.0,33475182.0,224616522.0,19528453.0,SK 0399,212075.0,28261.0,0.6685
0.2736,0.1147,0.0083,0.0446,135460.0,134123.0,0.0187,0.1858,0.0702,0.2627,0.1739,0.1475,0.3453,54.0,1023.4262,101691.0,0.2748,0.081,0.1212,0.0086,0.0953,0.0711,0.0156,51685.0,0.0116,0.0685,0.0169,0.1002,0.4086,0.2965,0.2996,0.5961,0.0136,0.1237,0.006,0.1347,0.0391,0.1571,0.0453,0.0104,0.0256,0.0272,0.0778,0.1022,0.3842,0.0122,0.0015,0.0887,0.0,0.0,0.0299,0.3476,0.0436,0.0065,0.0205,0.0997,0.0125,0.0025,0.0,0.007,17966.0,5683330.0,0.2381,0.1874,0.0,0.0,0.0,0.0259,0.1976,0.2192,0.3269,0.5176,0.1711,0.1666,0.1982,0.0589,0.0786,0.0118,0.0213,0.0063,461.8834,0.0277,0.744,0.256,0.1976,0.7335,0.0511,0.0195,0.0706,0.0231,0.0164,0.0394,0.3522,0.2713,0.6235,0.0689,23326.0,21.7112,25.5637,0.5582,0.3181,0.0889,0.033,19198.0,4128.0,1264.0,84633.0,67184.0,112417.6428,48912.63,0.1477,2.7348,0.5714,0.0,0.0042,0.4244,23326.0,0.0223,49568.03,0.045685,1251.1006,3339.0,206.0,846.0,63183.0,174.6978,21.3935,25.0273,0.0412,6043103.0,36108285.0,208268660.0,20041021.0,SK 1469,274621.0,23326.0,0.8814
0.2197,0.1164,0.0093,0.0346,70407.0,64582.0,0.125,0.1641,0.2035,0.3236,0.1184,0.0245,0.3285,159.0,1275.1509,51067.0,0.1445,0.116,0.0818,0.0044,0.2568,0.2447,0.0077,79302.0,0.0134,0.0091,0.0954,0.0873,0.1741,0.139,0.1321,0.2711,0.0154,0.2769,0.0685,0.0679,0.0137,0.2008,0.0728,0.0162,0.0109,0.0372,0.1163,0.0284,0.2303,0.0179,0.0074,0.1342,0.0,0.0007,0.06,0.3784,0.0564,0.0531,0.0131,0.0969,0.0202,0.0018,0.0193,0.0055,30011.0,2659674.0,0.1646,0.2467,0.8199,0.0,0.0088,0.0753,0.3156,0.3769,0.3132,0.3639,0.1639,0.1255,0.1245,0.039,0.0531,0.0194,0.0191,0.0105,360.5262,0.0052,0.3597,0.6403,0.3156,0.5594,0.0901,0.0571,0.1472,0.0324,0.0287,0.0611,0.1566,0.1945,0.3511,0.125,22421.0,6.8502,5.7749,0.1695,0.0614,0.3294,0.0707,10873.0,11548.0,1883.0,37765.0,50216.0,45543.8728,44811.47,0.2056,3.2654,0.615,0.0,0.0034,0.3816,22421.0,0.0373,25206.16,0.010621,954.6662,325.0,122.0,1569.0,59371.0,19.2328,6.3236,5.4244,0.244,4809070.0,25668722.0,179169406.0,14997864.0,SK 1319,201644.0,22421.0,0.7324
0.2145,0.1349,0.0084,0.0609,116671.0,120683.0,0.1212,0.2345,0.032,0.0712,0.1019,0.108,0.6849,68.0,1360.4252,93176.0,0.2478,0.2104,0.1565,0.0076,0.0873,0.0662,0.0136,46475.0,0.0141,0.0664,0.0459,0.0948,0.2409,0.1872,0.1843,0.3714,0.0154,0.2438,0.0323,0.0912,0.0239,0.2119,0.0599,0.0383,0.028,0.0448,0.1206,0.0365,0.3127,0.0343,0.0049,0.0206,0.0,0.0,0.0372,0.2175,0.0481,0.0322,0.025,0.1385,0.0075,0.002,0.0031,0.0032,10110.0,4242307.0,0.2015,0.1777,0.0,0.0,0.2991,0.0128,0.1282,0.2148,0.3003,0.4742,0.1887,0.2115,0.2259,0.0748,0.0995,0.0119,0.0381,0.0192,600.102,0.0176,0.7196,0.2804,0.1282,0.8518,0.0247,0.032,0.0566,0.0142,0.0173,0.0315,0.3733,0.3904,0.7637,0.0199,20501.0,14.3511,17.3484,0.5204,0.2579,0.1062,0.0976,17494.0,3007.0,1111.0,99920.0,70970.0,103297.0918,46173.01,0.1754,3.3485,0.5728,0.0,0.0037,0.4235,20501.0,0.0214,39037.49,0.031531,1880.0416,1834.0,120.0,0.0,64226.0,110.9437,13.9893,16.7916,0.054,6019416.0,35052336.0,218278916.0,20006032.0,SK 1867,266741.0,20501.0,0.6988
