__store_latitude,__store_longitude,latitude,longitude,store,__batch_group,__store_class,__market_class,__store_bg,__store_class_respop,total_comp_1_mi,total_comp_dma,total_comp_3_mi,total_comp_5_mi,total_comp_adjacent,total_comp_ta,sis_dma,sis_1_mi,sis_3_mi,sis_5_mi,sis_ta,sis_adjacent,__success,__errors,totalhours,buildingsize,decortype,buildingstyletype,franchisee_grade,drivethruindicator,numberofindoorcustomerareaseats
47.46697169000247,-92.52558575543335,47.46697169000247,-92.52558575543335,1286000,34,7,4,271370133002,7,0,153,0,9,0,0,29,0,0,2,0,0,True,0,,,,,,,
37.902581,-76.865603,37.902581,-76.865603,250700,34,7,7,510579507002,7,9,692,9,9,9,9,70,0,0,0,0,0,True,0,,,,,,,
43.416032617622,-70.74602018268367,43.416032617622,-70.74602018268367,1097700,34,7,3,230310302023,6,7,350,12,13,4,12,63,0,0,1,0,0,True,0,,,,,,,
40.21181424402534,-76.96208380133257,40.21181424402534,-76.96208380133257,767000,34,5,3,420410111022,4,2,640,34,60,2,31,100,0,2,4,2,0,True,0,,,,,,,
41.89284280359868,-80.80406042204712,41.89284280359868,-80.80406042204712,530000,35,6,5,390070006012,5,1,1793,19,19,1,19,282,0,3,3,3,0,True,0,,,,,,,
38.32580279731141,-85.71114740950519,38.32580279731141,-85.71114740950519,2623200,35,6,2,180190506032,5,15,934,49,80,5,39,113,0,3,10,3,0,True,0,,,,,,,
36.954146,-76.531861,36.954146,-76.531861,3197400,35,7,2,510932801031,6,3,998,3,14,3,3,115,0,0,1,0,0,True,0,,,,,,,
35.68258153863563,-97.40607721484952,35.68258153863563,-97.40607721484952,5838700,35,7,2,401091092014,7,1,1132,5,32,0,1,94,0,0,2,0,0,True,0,,,,,,,
36.174732,-115.117474,36.174732,-115.117474,4412400,35,3,2,320030005104,3,3,1132,81,242,1,28,107,0,9,25,1,0,True,0,,,,,,,
33.98274774670871,-117.3394535253678,33.98274774670871,-117.3394535253678,4032800,35,5,1,60650465003,4,22,6752,37,118,3,37,875,2,3,10,3,0,True,0,,,,,,,
39.88438075260369,-86.06792320192899,39.88438075260369,-86.06792320192899,4752300,35,5,2,180973301051,4,4,1614,45,115,4,44,210,0,5,12,3,0,True,0,,,,,,,
34.134195745179646,-117.53832047051102,34.134195745179646,-117.53832047051102,4847800,35,5,1,60710020331,4,6,6752,57,145,2,29,875,0,6,11,4,0,True,0,,,,,,,
42.46167793309981,-83.10441201038716,42.46167793309981,-83.10441201038716,1470700,35,5,1,261251751005,4,7,2266,64,171,5,59,240,0,3,11,2,0,True,0,,,,,,,
36.024640339752445,-79.97000465669235,36.024640339752445,-79.97000465669235,160200,35,6,3,370810163061,5,14,889,27,78,1,34,107,0,2,5,2,0,True,0,,,,,,,
39.52615299678843,-87.11207228521185,39.52615299678843,-87.11207228521185,508800,35,7,5,180210402006,7,9,186,11,11,7,12,28,0,0,0,0,0,True,0,,,,,,,
31.76076347053421,-84.43950463020356,31.76076347053421,-84.43950463020356,1140600,35,7,5,132731204001,7,5,222,5,5,1,5,24,0,0,0,0,0,True,0,,,,,,,
41.585087340403305,-87.72019284542543,41.585087340403305,-87.72019284542543,3929900,35,6,1,170318255011,4,7,4155,32,114,6,39,546,0,4,10,4,0,True,0,,,,,,,
33.9595235020714,-118.39470992282666,33.9595235020714,-118.39470992282666,3897100,35,3,1,60372780011,3,9,6752,99,251,0,14,875,1,15,33,2,0,True,0,,,,,,,
34.96293022210338,-90.0932063847468,34.96293022210338,-90.0932063847468,5458500,35,7,2,280330702101,5,1,918,10,20,1,13,98,0,1,1,1,0,True,0,,,,,,,
32.32683,-102.550188,32.32683,-102.550188,4885400,35,7,6,480039502003,6,11,321,15,15,8,15,24,0,0,0,0,0,True,0,,,,,,,
40.6944471476944,-73.57022936438575,40.6944471476944,-73.57022936438575,5245400,35,4,1,360594084004,3,0,5316,62,165,0,32,535,0,6,17,2,0,True,0,,,,,,,
35.175999984767145,-80.65386094214196,35.175999984767145,-80.65386094214196,4699900,35,6,1,371190057064,5,10,1698,18,55,1,26,150,0,2,3,2,0,True,0,,,,,,,
26.385288080201736,-80.20485474769605,26.385288080201736,-80.20485474769605,657000,35,6,1,120990077493,4,4,768,21,43,0,22,79,0,1,2,1,0,True,0,,,,,,,
40.85735402860592,-73.08153583174163,40.85735402860592,-73.08153583174163,2387100,35,5,1,361031585112,4,12,5316,33,77,3,27,535,0,4,10,2,0,True,0,,,,,,,
39.84234514502317,-96.6108923154894,39.84234514502317,-96.6108923154894,1745100,35,7,7,201170605101,7,3,234,4,4,3,4,24,0,0,0,0,0,True,0,,,,,,,
28.262424074446567,-81.43737457541312,28.262424074446567,-81.43737457541312,1315600,35,6,1,120970410014,5,9,1991,14,44,7,16,183,0,0,2,0,0,True,0,,,,,,,
38.24866729029124,-85.79735843619346,38.24866729029124,-85.79735843619346,5390300,36,4,2,211110018001,4,8,934,34,117,4,16,113,0,3,12,1,0,True,0,,,,,,,
33.76923389196621,-85.89226094601867,33.76923389196621,-85.89226094601867,2878300,36,7,5,10150025013,7,3,1105,3,3,2,3,108,0,0,0,0,0,True,0,,,,,,,
36.26243349667904,-115.20676996844487,36.26243349667904,-115.20676996844487,2951300,36,5,2,320030036291,3,10,1132,79,173,3,53,107,1,5,15,2,0,True,0,,,,,,,
32.03189191690724,-106.37759106538032,32.03189191690724,-106.37759106538032,4768500,36,7,4,350130018043,6,0,493,0,0,0,0,57,0,0,0,0,0,True,0,,,,,,,
32.43134,-96.223985,32.43134,-96.223985,4921900,36,7,1,482570513004,7,2,4433,2,2,2,2,378,0,0,0,0,0,True,0,,,,,,,
34.74485921239589,-92.40674337269736,34.74485921239589,-92.40674337269736,2484400,36,5,3,51190024071,4,19,801,50,85,0,48,105,0,3,6,3,0,True,0,,,,,,,
33.69533515104421,-84.26183469838082,33.69533515104421,-84.26183469838082,5553600,36,5,1,130890234211,4,7,3583,37,71,2,32,378,0,1,7,1,0,True,0,,,,,,,
47.668112,-122.300989,47.668112,-122.300989,27200,36,3,1,530330043022,3,8,1633,25,88,2,11,317,2,6,27,4,0,True,0,,,,,,,
34.774207977634575,-96.679622605463,34.774207977634575,-96.679622605463,2024200,36,6,6,401230892001,6,9,203,17,17,0,17,18,0,1,1,1,0,True,0,,,,,,,
41.84998849684127,-87.8486337142368,41.84998849684127,-87.8486337142368,2750400,36,4,1,170318179003,3,7,4155,74,181,2,36,546,0,6,24,3,0,True,0,,,,,,,
39.77898484692486,-76.96226613631757,39.77898484692486,-76.96226613631757,1226100,36,6,4,421330218012,5,4,640,6,23,2,5,100,0,1,4,1,0,True,0,,,,,,,
40.44052543898079,-82.25942213553377,40.44052543898079,-82.25942213553377,2899700,36,7,6,390830067003,7,0,1319,0,0,0,1,160,0,0,0,0,0,True,0,,,,,,,
39.04741432623395,-84.55369902985016,39.04741432623395,-84.55369902985016,2769400,36,5,2,211170647002,4,0,1396,50,145,0,42,131,0,4,11,4,0,True,0,,,,,,,
29.706023,-95.492624,29.706023,-95.492624,1015600,36,4,1,482014214031,3,12,3674,99,245,0,30,417,1,14,31,4,0,True,0,,,,,,,
36.26585566960634,-85.95698491828288,36.26585566960634,-85.95698491828288,2198100,36,7,2,471599751002,7,5,1627,6,6,4,6,202,0,0,0,0,0,True,0,,,,,,,
42.27925788728596,-83.43598227235012,42.27925788728596,-83.43598227235012,1287400,36,6,1,261635650001,4,5,2266,35,112,3,40,240,0,4,11,3,0,True,0,,,,,,,
30.351171580564564,-81.54842337179743,30.351171580564564,-81.54842337179743,1269900,36,6,2,120310146032,4,9,1023,44,77,3,41,89,0,4,5,3,0,True,0,,,,,,,
43.09272722144274,-76.19333356936072,43.09272722144274,-76.19333356936072,2332000,36,5,3,360670137013,4,3,298,24,77,0,9,43,0,3,9,1,0,True,0,,,,,,,
41.42148407981928,-78.73038717699897,41.42148407981928,-78.73038717699897,1230300,36,7,7,420479504002,7,1,267,1,1,1,1,48,0,0,0,0,0,True,0,,,,,,,
34.10492941915772,-80.95335333146944,34.10492941915772,-80.95335333146944,3226100,36,6,3,450790114041,5,3,589,30,65,3,34,55,0,3,6,2,0,True,0,,,,,,,
30.075333,-95.433763,30.075333,-95.433763,471500,36,6,1,482012413002,4,23,3674,48,157,3,48,417,0,4,14,4,0,True,0,,,,,,,
47.719273,-122.344383,47.719273,-122.344383,409100,36,4,1,530330006003,3,8,1633,35,72,3,28,317,0,5,19,3,0,True,0,,,,,,,
42.08695736677749,-70.98729402824048,42.08695736677749,-70.98729402824048,3088500,37,5,1,250235111004,4,4,2195,28,73,0,30,217,0,0,3,0,0,True,0,,,,,,,
41.96442485435725,-87.70882258752852,41.96442485435725,-87.70882258752852,3096900,37,3,1,170311407021,2,21,4155,159,358,1,36,546,3,29,65,5,0,True,0,,,,,,,
33.480428,-80.823563,33.480428,-80.823563,3108400,37,7,5,450750106002,7,1,589,18,31,0,20,55,0,1,2,1,0,True,0,,,,,,,
33.31888167791143,-111.92582630267928,33.31888167791143,-111.92582630267928,1652300,37,5,1,40138106004,4,10,2580,62,172,5,45,262,0,4,12,3,0,True,0,,,,,,,
31.006474080182013,-87.48883437898895,31.006474080182013,-87.48883437898895,1843700,37,7,7,10539707001,7,5,817,9,9,5,13,89,0,0,0,0,0,True,0,,,,,,,
38.60259985874697,-90.44104480093836,38.60259985874697,-90.44104480093836,1462800,37,5,1,291892184011,4,14,1466,27,76,6,16,194,0,3,10,0,0,True,0,,,,,,,
35.20949440479404,-118.82851105755309,35.20949440479404,-118.82851105755309,2858100,37,7,3,60290063012,6,4,357,4,4,4,4,40,0,0,0,0,0,True,0,,,,,,,
33.305829153358545,-87.60258977298336,33.305829153358545,-87.60258977298336,5090900,37,7,4,11250102011,7,3,1105,4,21,3,8,108,0,0,2,1,0,True,0,,,,,,,
33.47920337365107,-82.19967921513728,33.47920337365107,-82.19967921513728,1975400,37,7,3,130730305051,5,13,389,22,41,8,30,33,0,0,1,0,0,True,0,,,,,,,
40.77320672500044,-73.98966837094089,40.77320672500044,-73.98966837094089,4539600,37,1,1,360610151004,1,27,5316,334,705,0,37,535,7,42,78,8,0,True,0,,,,,,,
33.69966370514196,-84.57834979356677,33.69966370514196,-84.57834979356677,4899200,37,6,1,131210103032,6,2,3583,11,23,2,11,378,0,1,4,1,0,True,0,,,,,,,
41.70758394082498,-83.70015903651066,41.70758394082498,-83.70015903651066,1562500,37,6,3,390950082023,5,3,502,33,76,0,27,77,0,4,8,3,0,True,0,,,,,,,
39.035955,-77.500617,39.035955,-77.500617,2319600,37,5,1,511076110052,4,6,2523,38,73,2,45,361,1,3,9,3,0,True,0,,,,,,,
33.73388222853926,-84.89979882535324,33.73388222853926,-84.89979882535324,4061600,37,7,1,130970804043,6,4,3583,24,24,3,24,378,1,3,3,3,0,True,0,,,,,,,
42.36306433192013,-83.27490009534696,42.36306433192013,-83.27490009534696,1493200,37,5,1,261635554003,4,12,2266,46,145,1,29,240,0,4,15,1,0,True,0,,,,,,,
41.263146,-110.956054,41.263146,-110.956054,4460900,37,7,6,560419754005,7,10,1488,12,12,7,12,164,0,0,0,0,0,True,0,,,,,,,
28.55813677086085,-80.81903538373506,28.55813677086085,-80.81903538373506,1082700,37,6,3,120090610021,5,1,1991,22,28,0,25,183,0,1,2,1,0,True,0,,,,,,,
40.78259713038823,-76.34241892040049,40.78259713038823,-76.34241892040049,4091400,37,7,5,421070010002,7,0,447,0,0,0,0,74,0,0,0,0,0,True,0,,,,,,,
38.6799000067886,-121.22806511116532,38.6799000067886,-121.22806511116532,249500,37,5,2,60670082032,4,4,1719,45,127,3,32,251,0,2,15,2,0,True,0,,,,,,,
35.746179,-95.404146,35.746179,-95.404146,1368700,37,7,6,401010001001,7,6,780,18,28,3,11,88,0,2,4,1,0,True,0,,,,,,,
27.90257985165301,-81.84291628219023,27.90257985165301,-81.84291628219023,375000,37,6,3,121050150003,5,21,2022,21,23,10,21,205,0,0,0,0,0,True,0,,,,,,,
40.312742,-111.722095,40.312742,-111.722095,4922100,37,5,3,490490007063,4,8,1488,51,79,4,38,164,0,4,5,2,0,True,0,,,,,,,
41.896151308467736,-87.67689082878738,41.896151308467736,-87.67689082878738,2506300,38,2,1,170312422002,2,17,4155,283,460,1,29,546,1,43,84,3,0,True,0,,,,,,,
34.42637455761933,-117.38553554185005,34.42637455761933,-117.38553554185005,3688000,38,7,1,60710100171,7,18,6752,24,57,11,25,875,1,2,5,3,0,True,0,,,,,,,
40.06263817486984,-77.49686523470491,40.06263817486984,-77.49686523470491,3429600,38,6,3,420410131022,6,6,640,13,13,1,13,100,0,0,0,0,0,True,0,,,,,,,
35.88112413762371,-106.29804407838448,35.88112413762371,-106.29804407838448,1095000,38,7,6,350280004001,7,3,825,4,4,3,4,102,0,0,0,0,0,True,0,,,,,,,
29.791349,-95.565321,29.791349,-95.565321,4310400,38,5,1,482015432001,4,3,3674,64,155,1,41,417,1,7,19,5,0,True,0,,,,,,,
41.42985508809464,-84.884458707876,41.42985508809464,-84.884458707876,1375400,38,7,6,180330203003,7,1,353,1,1,1,1,45,0,0,0,0,0,True,0,,,,,,,
42.72544060747918,-71.31799798926598,42.72544060747918,-71.31799798926598,5394000,38,7,4,330112003002,6,4,2195,6,16,4,12,217,0,0,0,0,0,True,0,,,,,,,
38.146278361020656,-85.77511824334819,38.146278361020656,-85.77511824334819,1218200,38,6,2,211110091063,4,12,934,21,106,5,21,113,0,3,11,3,0,True,0,,,,,,,
31.784893,-106.285798,31.784893,-106.285798,2928400,38,5,3,481410103232,3,1,493,70,119,1,60,57,0,5,11,4,0,True,0,,,,,,,
40.6692039697204,-73.39051460314407,40.6692039697204,-73.39051460314407,2792600,38,5,1,361031238013,3,2,5316,30,55,2,23,535,0,3,8,2,0,True,0,,,,,,,
41.62561269266958,-87.6746649589432,41.62561269266958,-87.6746649589432,4601800,38,5,1,170318268001,4,6,4155,35,134,6,22,546,0,2,14,2,0,True,0,,,,,,,
40.08366175518843,-88.2967447205758,40.08366175518843,-88.2967447205758,3438100,38,6,4,170190012041,5,1,470,32,69,0,22,87,0,3,10,1,0,True,0,,,,,,,
33.83340551912537,-79.05964928819446,33.83340551912537,-79.05964928819446,1290700,38,6,3,450510705001,6,12,478,23,34,0,25,41,0,1,2,1,0,True,0,,,,,,,
44.098904884499895,-69.86609280795035,44.098904884499895,-69.86609280795035,4708100,38,7,3,230239701001,7,1,350,1,1,1,1,63,0,0,0,0,0,True,0,,,,,,,
26.155503,-97.913164,26.155503,-97.913164,2246900,38,6,3,482150231022,6,6,724,16,29,0,14,89,0,0,2,0,0,True,0,,,,,,,
43.48238158557711,-111.96666816059331,43.48238158557711,-111.96666816059331,5336000,38,6,5,160199705011,4,5,156,33,51,1,38,20,0,3,5,3,0,True,0,,,,,,,
47.392894,-122.296875,47.392894,-122.296875,1117300,38,5,1,530330290041,4,8,1633,35,83,2,20,317,0,4,14,3,0,True,0,,,,,,,
42.83903925938141,-73.74391704067858,42.83903925938141,-73.74391704067858,29700,38,6,3,360910624051,5,3,400,18,21,2,18,80,0,2,2,2,0,True,0,,,,,,,
35.13656930769814,-90.00947549399153,35.13656930769814,-90.00947549399153,264100,38,4,2,471570034001,4,19,918,54,86,9,42,98,1,4,7,2,0,True,0,,,,,,,
33.72803395777943,-117.88559970245558,33.72803395777943,-117.88559970245558,3001500,38,3,1,60590747023,2,6,6752,106,302,2,21,875,0,16,38,4,0,True,0,,,,,,,
31.31101109351087,-89.31188825277776,31.31101109351087,-89.31188825277776,371500,38,5,5,280350007002,5,10,163,34,69,3,38,16,0,1,2,1,0,True,0,,,,,,,
45.51704857524167,-122.65753137691846,45.51704857524167,-122.65753137691846,3910000,38,3,1,410510011011,3,5,1125,47,108,0,32,184,2,10,23,6,0,True,0,,,,,,,
44.86171599287962,-93.53983511207043,44.86171599287962,-93.53983511207043,1116900,39,6,1,270190906011,4,11,1701,20,43,3,16,312,0,3,5,3,0,True,0,,,,,,,
34.69515059709906,-86.7861433363598,34.69515059709906,-86.7861433363598,3510900,39,6,3,10890110212,5,7,610,32,60,1,27,68,0,2,5,2,0,True,0,,,,,,,
41.71129801080323,-71.50049507337803,41.71129801080323,-71.50049507337803,6181200,39,5,2,440030223001,4,11,614,31,71,1,29,86,1,6,12,5,0,True,0,,,,,,,
43.011943,-88.229578,43.011943,-88.229578,153300,39,5,2,551332027001,4,3,911,46,59,0,49,126,0,5,5,5,0,True,0,,,,,,,
43.60366704217994,-84.0697148171026,43.60366704217994,-84.0697148171026,2210600,39,7,5,260172856005,7,0,522,1,2,0,1,69,0,0,0,0,0,True,0,,,,,,,
38.306785530264,-122.3029091791024,38.306785530264,-122.3029091791024,6256400,39,5,5,60552005013,4,8,1814,23,23,1,23,279,2,3,4,3,0,True,0,,,,,,,
26.29803941425321,-80.09349689481209,26.29803941425321,-80.09349689481209,3611000,39,5,1,120110101021,3,4,1509,46,88,2,26,242,0,4,7,2,0,True,0,,,,,,,
39.19986462093121,-76.65504531463232,39.19986462093121,-76.65504531463232,1657600,39,5,1,240037504002,4,3,1087,57,111,2,47,155,0,3,17,3,0,True,0,,,,,,,
41.36222612924753,-83.65122249527359,41.36222612924753,-83.65122249527359,585900,39,6,3,391730219012,5,13,502,25,25,0,25,77,2,2,2,2,0,True,0,,,,,,,
34.15604972232106,-118.75769402394424,34.15604972232106,-118.75769402394424,5158600,39,6,1,60378003324,5,10,6752,17,29,1,13,875,0,1,3,1,0,True,0,,,,,,,
32.622083676859646,-85.40706614748636,32.622083676859646,-85.40706614748636,412500,39,6,5,10810411004,5,10,322,39,63,8,40,33,0,1,4,2,0,True,0,,,,,,,
44.89274419440477,-93.03462106528733,44.89274419440477,-93.03462106528733,1021100,39,6,1,270370603011,4,3,1701,30,65,1,31,312,0,4,11,4,0,True,0,,,,,,,
39.54528590067486,-83.42726431711328,39.54528590067486,-83.42726431711328,527000,39,7,6,390479262003,6,8,1319,17,17,7,17,160,0,1,1,1,0,True,0,,,,,,,
40.27897331749897,-80.0822174253158,40.27897331749897,-80.0822174253158,2973500,39,6,2,421257461001,5,2,1084,11,32,2,11,199,0,1,5,2,0,True,0,,,,,,,
32.648375,-97.223628,32.648375,-97.223628,4402800,39,6,1,484391114051,4,3,4433,42,68,3,52,378,0,4,5,4,0,True,0,,,,,,,
45.9904228214436,-123.92124351957943,45.9904228214436,-123.92124351957943,5315900,39,7,6,410079509003,6,5,1125,7,7,5,7,184,0,0,0,0,0,True,0,,,,,,,
37.91723482699915,-122.03794730267876,37.91723482699915,-122.03794730267876,1375000,39,5,1,60133383023,4,1,1814,34,87,1,27,279,0,5,12,4,0,True,0,,,,,,,
43.69151609402549,-85.4835338321097,43.69151609402549,-85.4835338321097,425200,39,6,6,261079606002,6,13,245,18,18,5,18,42,0,1,1,1,0,True,0,,,,,,,
37.562473,-77.470509,37.562473,-77.470509,581100,39,4,2,517600406001,4,4,692,44,94,1,24,70,0,5,9,1,0,True,0,,,,,,,
41.23592586391905,-103.66197639190264,41.23592586391905,-103.66197639190264,1773400,39,7,7,311059545004,7,2,1860,2,2,2,2,232,0,0,0,0,0,True,0,,,,,,,
37.313119,-79.932826,37.313119,-79.932826,3180300,39,6,4,517700004001,4,3,562,48,74,0,45,67,0,5,8,5,0,True,0,,,,,,,
31.878494,-106.567862,31.878494,-106.567862,3751200,39,6,3,481410102152,4,11,493,54,70,0,49,57,1,4,8,4,0,True,0,,,,,,,
40.01850214790043,-79.08134077553255,40.01850214790043,-79.08134077553255,486300,40,7,6,421110210001,7,12,267,21,21,11,21,48,0,2,2,2,0,True,0,,,,,,,
29.709956,-95.686193,29.709956,-95.686193,3176300,40,6,1,481576730022,4,5,3674,28,95,1,19,417,0,4,13,2,0,True,0,,,,,,,
37.269533,-76.675584,37.269533,-76.675584,2299200,40,6,2,511990511002,5,3,998,15,32,0,14,115,0,2,5,1,0,True,0,,,,,,,
39.11750982535239,-82.53319003876452,39.11750982535239,-82.53319003876452,698000,40,7,6,390799572002,7,5,697,6,6,5,6,74,0,0,0,0,0,True,0,,,,,,,
30.587830361555152,-84.58911082615062,30.587830361555152,-84.58911082615062,245500,40,7,4,120390207021,7,11,396,12,12,10,12,43,0,0,0,0,0,True,0,,,,,,,
42.03928421897916,-87.87211855230649,42.03928421897916,-87.87211855230649,340400,40,4,1,170318059012,4,9,4155,52,150,1,27,546,1,6,20,3,0,True,0,,,,,,,
30.006342,-97.137774,30.006342,-97.137774,4825100,40,7,2,480219507003,7,1,1054,1,1,0,1,71,0,0,0,0,0,True,0,,,,,,,
41.908694,-87.853205,41.908694,-87.853205,525500,40,4,1,170318113022,3,14,4155,71,212,4,42,546,1,9,25,4,0,True,0,,,,,,,
39.15518486683552,-76.74290958381992,39.15518486683552,-76.74290958381992,5635100,40,5,1,240037401022,4,9,1087,34,92,1,39,155,1,5,9,4,0,True,0,,,,,,,
38.81274,-77.18395,38.81274,-77.18395,32200,40,4,1,510594521013,4,3,2523,50,141,2,19,361,0,9,22,3,0,True,0,,,,,,,
41.60141460664548,-87.61754682881195,41.60141460664548,-87.61754682881195,3291800,40,5,1,170318272003,4,7,4155,41,98,2,28,546,0,3,9,2,0,True,0,,,,,,,
39.13014062280271,-82.981595854276,39.13014062280271,-82.981595854276,399300,40,7,7,391319525004,7,10,1319,12,13,5,12,160,0,0,0,0,0,True,0,,,,,,,
26.820902994193293,-80.08290468999292,26.820902994193293,-80.08290468999292,589000,40,5,1,120990008021,4,9,768,49,70,1,44,79,0,3,5,2,0,True,0,,,,,,,
39.19269158098525,-85.89385096782672,39.19269158098525,-85.89385096782672,2165100,40,6,5,180050108004,5,0,1614,29,36,0,25,210,0,2,3,2,0,True,0,,,,,,,
32.32592406176751,-86.23710551506086,32.32592406176751,-86.23710551506086,245400,40,6,4,11010056034,4,4,359,30,101,1,34,43,0,3,7,2,0,True,0,,,,,,,
29.685509,-95.529059,29.685509,-95.529059,141800,40,4,1,482014229002,3,5,3674,81,225,1,31,417,0,10,29,2,0,True,0,,,,,,,
45.49098945703469,-122.47693834637586,45.49098945703469,-122.47693834637586,1491400,40,5,1,410510098034,3,6,1125,36,113,4,22,184,0,3,13,1,0,True,0,,,,,,,
43.018456,-87.996096,43.018456,-87.996096,603700,40,5,2,550791002001,3,6,911,58,164,4,36,126,0,9,18,5,0,True,0,,,,,,,
32.70816665060694,-117.15898947716002,32.70816665060694,-117.15898947716002,3580700,40,3,1,60730054004,3,19,1047,58,173,0,23,137,3,10,25,4,0,True,0,,,,,,,
41.49704137473844,-88.16777547331691,41.49704137473844,-88.16777547331691,4080500,40,6,1,171978832113,5,3,4155,26,79,2,28,546,0,3,6,3,0,True,0,,,,,,,
32.591517,-97.14418,32.591517,-97.14418,1534400,40,6,1,484391113071,4,14,4433,40,86,2,42,378,1,1,5,1,0,True,0,,,,,,,
42.68652668373222,-114.51791222679324,42.68652668373222,-114.51791222679324,1791900,40,7,5,160539705002,7,8,82,11,12,6,12,12,1,1,2,2,0,True,0,,,,,,,
27.802323926244604,-82.6388820668255,27.802323926244604,-82.6388820668255,463300,41,5,1,121030239002,3,11,2022,41,93,1,31,205,0,4,8,3,0,True,0,,,,,,,
21.335799755878792,-157.86800436568674,21.335799755878792,-157.86800436568674,3275800,41,4,2,150030048004,3,14,475,43,120,4,32,74,1,11,19,8,0,True,0,,,,,,,
33.23983901819389,-86.81866649944737,33.23983901819389,-86.81866649944737,7113900,41,6,2,11170303063,5,10,1105,28,45,2,45,108,0,0,0,0,0,True,0,,,,,,,
34.02219530996656,-84.27275187470995,34.02219530996656,-84.27275187470995,3036500,41,5,1,131210114273,4,3,3583,27,105,2,23,378,0,1,7,1,0,True,0,,,,,,,
34.06733505210132,-117.6117013792182,34.06733505210132,-117.6117013792182,4572700,41,4,1,60710015042,3,13,6752,71,250,3,21,875,1,8,21,2,0,True,0,,,,,,,
44.8483863540374,-123.23552684906085,44.8483863540374,-123.23552684906085,4889600,41,7,4,410530203042,6,9,1125,12,13,8,12,184,0,1,1,1,0,True,0,,,,,,,
29.798344,-94.979321,29.798344,-94.979321,2453600,41,6,1,482012532002,5,15,3674,41,70,4,37,417,1,4,9,4,0,True,0,,,,,,,
34.65633892628087,-120.45839225046764,34.65633892628087,-120.45839225046764,380500,41,6,4,60830028023,4,12,187,12,12,3,12,37,1,3,4,3,0,True,0,,,,,,,
33.55148010769522,-84.27224167518334,33.55148010769522,-84.27224167518334,679100,41,6,1,130630406161,4,19,3583,30,80,3,27,378,0,1,4,1,0,True,0,,,,,,,
43.653025289647154,-70.27974949317263,43.653025289647154,-70.27974949317263,3943600,41,4,3,230050013002,4,6,350,23,52,3,15,63,1,3,5,1,0,True,0,,,,,,,
27.989625157913604,-82.77406661383702,27.989625157913604,-82.77406661383702,395600,41,5,1,121030267013,4,2,2022,52,99,2,40,205,0,4,12,3,0,True,0,,,,,,,
36.32028237117586,-78.38198657557307,36.32028237117586,-78.38198657557307,602300,41,7,6,371819609002,6,2,1545,9,22,2,22,179,0,1,2,2,0,True,0,,,,,,,
39.0094411862712,-94.2005809297912,39.0094411862712,-94.2005809297912,3183100,41,7,2,290950140061,5,5,1321,14,59,1,26,136,0,0,4,1,0,True,0,,,,,,,
34.831841,-92.190293,34.831841,-92.190293,102800,41,6,3,51190037042,5,6,801,24,61,2,21,105,0,3,6,3,0,True,0,,,,,,,
38.781741,-77.449717,38.781741,-77.449717,4334300,41,5,1,511539019004,4,6,2523,35,87,0,22,361,0,3,9,2,0,True,0,,,,,,,
31.628409,-94.652835,31.628409,-94.652835,438100,41,6,6,483479506002,5,20,451,26,32,9,25,51,0,1,2,1,0,True,0,,,,,,,
41.58577051464904,-93.65903803005436,41.58577051464904,-93.65903803005436,772500,41,5,3,191530029002,4,3,467,32,117,0,17,88,0,5,13,2,0,True,0,,,,,,,
42.5342847716502,-83.02886951083316,42.5342847716502,-83.02886951083316,3152300,41,5,1,260992604005,4,8,2266,61,175,1,45,240,1,8,19,7,0,True,0,,,,,,,
36.32618752723608,-119.21081753602232,36.32618752723608,-119.21081753602232,3903800,41,7,4,61070014001,6,2,817,5,29,2,5,110,0,0,2,0,0,True,0,,,,,,,
30.062416294442816,-90.70207625250012,30.062416294442816,-90.70207625250012,2010500,41,7,2,220930401001,7,5,729,5,6,5,6,134,0,0,0,0,0,True,0,,,,,,,
38.896701262173664,-77.02430368776429,38.896701262173664,-77.02430368776429,2274200,41,2,1,110010058001,2,43,2523,121,228,0,64,361,8,26,51,15,0,True,0,,,,,,,
36.49374408565716,-80.59788608152368,36.49374408565716,-80.59788608152368,4963800,41,7,6,371719304002,6,2,889,20,20,0,20,107,0,2,2,2,0,True,0,,,,,,,
34.154988894737656,-114.27749098762722,34.154988894737656,-114.27749098762722,3941000,42,7,7,40129403001,7,7,2580,7,7,4,7,262,0,0,0,0,0,True,0,,,,,,,
33.84060507945319,-84.13264958329664,33.84060507945319,-84.13264958329664,3333400,42,6,1,131350504263,5,1,3583,18,77,1,19,378,0,3,10,3,0,True,0,,,,,,,
34.12367878200493,-83.98512720374438,34.12367878200493,-83.98512720374438,5797500,42,6,1,131350501052,5,1,3583,33,58,0,38,378,0,2,3,2,0,True,0,,,,,,,
43.22788077669281,-71.36178626261427,43.22788077669281,-71.36178626261427,1013100,42,7,5,330130340002,7,3,2195,4,4,3,6,217,0,0,0,0,0,True,0,,,,,,,
26.16479032305578,-80.19950531747497,26.16479032305578,-80.19950531747497,142100,42,4,1,120110503071,3,10,1509,43,196,4,31,242,1,9,24,6,0,True,0,,,,,,,
28.983776,-95.956294,28.983776,-95.956294,2925100,42,7,6,483217302015,6,8,3674,15,15,3,12,417,0,2,2,1,0,True,0,,,,,,,
